mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
394845,10/1/2024,242B,NULL,None,8,Excessively drained,Excessively drained,A,8,36,mutext.textcat=CropProd (MN),0.271,150,67,1,8
394849,10/1/2024,280,75,None,10,Moderately well drained,Moderately well drained,B,10,69,mutext.textcat=CropProd (MN),0.354,150,177,0,10
394854,10/1/2024,379,15,None,98,Poorly drained,Poorly drained,B/D,98,70,mutext.textcat=CropProd (MN),0.44,150,252,0,98
394855,10/1/2024,383,15,None,98,Poorly drained,Poorly drained,B/D,98,82,mutext.textcat=CropProd (MN),0.625,150,254,0,98
394856,10/1/2024,384,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.292,150,255,0,100
394858,10/1/2024,387,0,None,100,Very poorly drained,Very poorly drained,C/D,100,15,mutext.textcat=CropProd (MN),0.299,150,263,0,100
394860,10/1/2024,404,15,None,95,Poorly drained,Poorly drained,B/D,95,77,mutext.textcat=CropProd (MN),0.595,150,261,0,95
394863,10/1/2024,432,15,None,97,Poorly drained,Poorly drained,B/D,97,66,mutext.textcat=CropProd (MN),0.444,150,157,0,97
394866,10/1/2024,439,15,None,97,Poorly drained,Poorly drained,B/D,97,80,mutext.textcat=CropProd (MN),0.506,150,213,0,97
394869,10/1/2024,481,15,None,97,Poorly drained,Poorly drained,B/D,97,77,mutext.textcat=CropProd (MN),0.577,150,205,0,97
394870,10/1/2024,482,15,None,97,Poorly drained,Poorly drained,B/D,97,72,mutext.textcat=CropProd (MN),0.453,150,218,0,97
394871,10/1/2024,48B,75,None,4,Moderately well drained,Moderately well drained,A,4,48,mutext.textcat=CropProd (MN),0.398,150,106,1,4
394873,10/1/2024,52,15,None,95,Poorly drained,Poorly drained,C/D,95,90,mutext.textcat=CropProd (MN),0.64,150,264,0,95
394874,10/1/2024,532,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.282,150,338,0,100
394875,10/1/2024,534,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.46,150,675,0,100
394876,10/1/2024,540,0,None,45,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.424,150,600,0,100
394877,10/1/2024,541,0,None,50,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.312,150,725,0,100
394878,10/1/2024,543,0,None,95,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.462,150,324,0,100
394879,10/1/2024,544,0,None,95,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.453,150,494,0,100
394880,10/1/2024,546,0,None,45,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.33,150,600,0,100
394881,10/1/2024,547,0,None,100,Very poorly drained,Very poorly drained,A/D,100,15,mutext.textcat=CropProd (MN),0.208,150,205,0,100
394882,10/1/2024,550,0,None,100,Very poorly drained,Very poorly drained,D,100,5,mutext.textcat=CropProd (MN),0.378,150,462,0,100
394883,10/1/2024,561,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.419,150,571,0,100
394884,10/1/2024,563,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.227,150,296,0,100
394885,10/1/2024,1444,75,None,1,Moderately well drained,Moderately well drained,A,1,39,mutext.textcat=CropProd (MN),0.284,150,115,1,1
394886,10/1/2024,565,75,None,10,Moderately well drained,Moderately well drained,A,10,60,mutext.textcat=CropProd (MN),0.439,150,216,0,10
394887,10/1/2024,568,15,None,95,Poorly drained,Poorly drained,A/D,95,92,mutext.textcat=CropProd (MN),0.569,150,272,0,95
394888,10/1/2024,569,15,None,98,Poorly drained,Poorly drained,B/D,98,84,mutext.textcat=CropProd (MN),0.635,150,300,0,98
394890,10/1/2024,570,NULL,None,0,Well drained,Well drained,A,0,31,mutext.textcat=CropProd (MN),0.233,150,90,1,NULL
394891,10/1/2024,581,15,None,98,Poorly drained,Poorly drained,B/D,98,82,mutext.textcat=CropProd (MN),0.557,150,241,0,98
394892,10/1/2024,582,15,None,100,Poorly drained,Poorly drained,B/D,100,92,mutext.textcat=CropProd (MN),0.609,150,269,0,100
394897,10/1/2024,627,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.409,150,333,0,100
394899,10/1/2024,64,60,None,10,Moderately well drained,Moderately well drained,A/D,10,55,mutext.textcat=CropProd (MN),0.337,150,129,1,10
394900,10/1/2024,1448,0,None,100,Poorly drained,Poorly drained,C/D,100,79,mutext.textcat=CropProd (MN),0.463,150,248,0,100
394901,10/1/2024,1449,0,None,100,Poorly drained,Poorly drained,C/D,100,83,mutext.textcat=CropProd (MN),0.459,150,244,0,100
394903,10/1/2024,644,0,None,100,Poorly drained,Poorly drained,C/D,100,88,mutext.textcat=CropProd (MN),0.482,150,240,0,100
394906,10/1/2024,65,75,None,12,Moderately well drained,Moderately well drained,B,12,65,mutext.textcat=CropProd (MN),0.456,150,208,0,12
394913,10/1/2024,708,90,None,3,Moderately well drained,Moderately well drained,A,3,39,mutext.textcat=CropProd (MN),0.312,150,100,1,3
394914,10/1/2024,712,15,None,96,Poorly drained,Poorly drained,A/D,96,54,mutext.textcat=CropProd (MN),0.389,150,142,1,96
394917,10/1/2024,733,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.31,150,363,0,100
394918,10/1/2024,737,75,None,10,Moderately well drained,Moderately well drained,D,10,82,mutext.textcat=CropProd (MN),0.511,150,242,0,10
394920,10/1/2024,767,0,None,98,Poorly drained,Poorly drained,C/D,98,81,mutext.textcat=CropProd (MN),0.54,150,258,0,98
394921,10/1/2024,77,75,None,10,Moderately well drained,Moderately well drained,C,10,89,mutext.textcat=CropProd (MN),0.523,150,255,0,10
394922,10/1/2024,794,90,None,0,Moderately well drained,Moderately well drained,A,2,33,mutext.textcat=CropProd (MN),0.231,150,88,1,2
2799823,10/1/2024,I11A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,15,mutext.textcat=CropProd (MN),0.213,150,178,0,100
2799824,10/1/2024,I16F,0,Frequent,58,Very poorly drained,Very poorly drained,A/D,58,20,mutext.textcat=CropProd (MN),0.235,150,223,0,58
2799825,10/1/2024,I28A,23,None,97,Poorly drained,Poorly drained,A/D,97,29,mutext.textcat=CropProd (MN),0.236,150,75,1,97
2799826,10/1/2024,I35A,76,None,13,Somewhat poorly drained,Somewhat poorly drained,B,13,52,mutext.textcat=CropProd (MN),0.33,150,114,1,13
2799827,10/1/2024,I41A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.377,150,365,0,100
2799828,10/1/2024,I42A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.122,150,365,0,100
2799829,10/1/2024,I47A,95,None,3,Moderately well drained,Moderately well drained,A,3,45,mutext.textcat=CropProd (MN),0.344,150,112,1,3
2799830,10/1/2024,I58A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.318,150,630,0,100
2799834,10/1/2024,I75A,76,None,5,Moderately well drained,Somewhat poorly drained,A,5,32,mutext.textcat=CropProd (MN),0.317,150,104,1,5
2799835,10/1/2024,I260A,0,None,100,Very poorly drained,Very poorly drained,A/D,98,15,mutext.textcat=CropProd (MN),0.128,150,722,0,98
2799837,10/1/2024,I467A,76,None,10,Somewhat poorly drained,Somewhat poorly drained,C,10,93,mutext.textcat=CropProd (MN),0.711,150,280,0,10
2799838,10/1/2024,I76A,122,None,12,Moderately well drained,Moderately well drained,A,12,40,mutext.textcat=CropProd (MN),0.317,150,94,1,12
2799839,10/1/2024,I79A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.117,93,282,0,100
2799840,10/1/2024,I78B,NULL,None,5,Excessively drained,Excessively drained,A,5,36,mutext.textcat=CropProd (MN),0.267,150,64,1,5
2799841,10/1/2024,I77A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,15,mutext.textcat=CropProd (MN),0.315,150,166,0,100
2799842,10/1/2024,I83A,0,None,100,Very poorly drained,Very poorly drained,D,100,15,mutext.textcat=CropProd (MN),0.493,150,233,0,100
2799843,10/1/2024,I82A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.529,86,324,0,100
2799844,10/1/2024,I81A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,10,mutext.textcat=CropProd (MN),0.432,89,173,0,100
2799845,10/1/2024,I80B,122,None,14,Moderately well drained,Moderately well drained,B,14,39,mutext.textcat=CropProd (MN),0.296,150,82,1,14
2799846,10/1/2024,I87A,114,None,14,Moderately well drained,Moderately well drained,B,14,69,mutext.textcat=CropProd (MN),0.309,81,46,1,14
2799847,10/1/2024,I86A,0,None,100,Very poorly drained,Very poorly drained,C/D,100,15,mutext.textcat=CropProd (MN),0.297,76,135,1,100
2799848,10/1/2024,I85A,23,None,94,Poorly drained,Poorly drained,C/D,94,35,mutext.textcat=CropProd (MN),0.355,76,135,1,94
2799849,10/1/2024,I84A,23,None,93,Poorly drained,Poorly drained,C/D,93,70,mutext.textcat=CropProd (MN),0.357,76,135,1,93
2799850,10/1/2024,I94A,15,None,95,Poorly drained,Poorly drained,B/D,95,80,mutext.textcat=CropProd (MN),0.347,71,91,1,95
2799851,10/1/2024,I92A,23,None,100,Poorly drained,Poorly drained,C/D,100,79,mutext.textcat=CropProd (MN),0.534,150,214,0,100
2799852,10/1/2024,I91A,15,None,92,Poorly drained,Poorly drained,A/D,92,55,mutext.textcat=CropProd (MN),0.329,150,146,1,92
2799853,10/1/2024,I90A,76,None,13,Somewhat poorly drained,Somewhat poorly drained,A,13,46,mutext.textcat=CropProd (MN),0.36,150,116,1,13
2799854,10/1/2024,I89A,95,None,14,Moderately well drained,Moderately well drained,C,14,82,mutext.textcat=CropProd (MN),0.391,66,100,1,14
2799855,10/1/2024,I88A,0,None,100,Very poorly drained,Very poorly drained,C/D,100,15,mutext.textcat=CropProd (MN),0.395,76,187,0,100
2799856,10/1/2024,I102A,23,None,92,Poorly drained,Poorly drained,C/D,92,75,mutext.textcat=CropProd (MN),0.352,99,92,1,92
2799857,10/1/2024,I101A,114,None,19,Moderately well drained,Moderately well drained,B,19,65,mutext.textcat=CropProd (MN),0.33,58,52,1,19
2799858,10/1/2024,I99A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.536,112,315,0,100
2799859,10/1/2024,I98A,76,None,18,Somewhat poorly drained,Somewhat poorly drained,A,18,55,mutext.textcat=CropProd (MN),0.357,150,160,0,18
2799860,10/1/2024,I97A,23,None,94,Poorly drained,Poorly drained,A/D,94,45,mutext.textcat=CropProd (MN),0.322,150,138,1,94
2799861,10/1/2024,I95A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.294,67,95,1,100
2799862,10/1/2024,I103A,23,None,95,Poorly drained,Poorly drained,B/D,95,77,mutext.textcat=CropProd (MN),0.373,64,82,1,95
2799863,10/1/2024,I104A,23,None,97,Poorly drained,Poorly drained,C/D,97,66,mutext.textcat=CropProd (MN),0.407,91,122,1,97
2799864,10/1/2024,I106A,95,None,14,Moderately well drained,Moderately well drained,A,14,74,mutext.textcat=CropProd (MN),0.326,84,64,1,14
2799865,10/1/2024,I107A,15,None,100,Very poorly drained,Very poorly drained,A/D,100,40,mutext.textcat=CropProd (MN),0.114,150,99,1,100
2799866,10/1/2024,I108A,23,None,95,Poorly drained,Poorly drained,B/D,95,39,mutext.textcat=CropProd (MN),0.333,150,107,1,95
2799867,10/1/2024,I110A,0,None,100,Very poorly drained,Very poorly drained,C/D,100,60,mutext.textcat=CropProd (MN),0.465,150,265,0,100
2799868,10/1/2024,I113A,76,None,14,Somewhat poorly drained,Somewhat poorly drained,B,14,88,mutext.textcat=CropProd (MN),0.371,80,105,1,14
2799869,10/1/2024,I114A,114,None,14,Moderately well drained,Moderately well drained,B,14,65,mutext.textcat=CropProd (MN),0.404,76,91,1,14
2799870,10/1/2024,I115A,95,None,17,Moderately well drained,Moderately well drained,C,17,35,mutext.textcat=CropProd (MN),0.379,86,138,1,17
2799871,10/1/2024,I116A,0,None,92,Poorly drained,Poorly drained,B/D,92,70,mutext.textcat=CropProd (MN),0.363,107,137,1,92
2799872,10/1/2024,I117A,95,None,17,Moderately well drained,Moderately well drained,C,17,75,mutext.textcat=CropProd (MN),0.483,107,191,0,17
2799873,10/1/2024,I118A,95,None,6,Moderately well drained,Moderately well drained,A,6,45,mutext.textcat=CropProd (MN),0.344,150,112,1,6
2799874,10/1/2024,I125A,95,None,17,Moderately well drained,Moderately well drained,C,17,88,mutext.textcat=CropProd (MN),0.495,107,191,0,17
2799875,10/1/2024,I126A,95,None,14,Moderately well drained,Moderately well drained,C,14,82,mutext.textcat=CropProd (MN),0.396,66,103,1,14
2799876,10/1/2024,I127A,23,None,93,Poorly drained,Poorly drained,C/D,93,85,mutext.textcat=CropProd (MN),0.422,76,135,1,93
2799877,10/1/2024,I109A,23,Frequent,95,Poorly drained,Poorly drained,A/D,95,20,mutext.textcat=CropProd (MN),0.098,150,205,0,95
2799878,10/1/2024,I629A,23,None,95,Poorly drained,Poorly drained,C/D,95,89,mutext.textcat=CropProd (MN),0.495,150,275,0,95
2799879,10/1/2024,I741A,23,None,100,Poorly drained,Poorly drained,D,100,88,mutext.textcat=CropProd (MN),0.507,74,92,1,100
2799880,10/1/2024,I846A,23,None,95,Poorly drained,Poorly drained,B/D,95,90,mutext.textcat=CropProd (MN),0.462,150,270,0,95
2799881,10/1/2024,I682A,23,None,60,Poorly drained,Poorly drained,B/D,60,90,mutext.textcat=CropProd (MN),0.487,150,260,0,60
2799882,10/1/2024,I739A,0,None,100,Very poorly drained,Very poorly drained,C/D,100,5,mutext.textcat=CropProd (MN),0.492,150,450,0,100
2799883,10/1/2024,I740A,0,None,100,Very poorly drained,Very poorly drained,D,100,5,mutext.textcat=CropProd (MN),0.123,150,400,0,100
2799884,10/1/2024,I727B,NULL,None,7,Excessively drained,Excessively drained,A,7,30,mutext.textcat=CropProd (MN),0.269,150,64,1,7
2799885,10/1/2024,I744A,0,None,100,Poorly drained,Poorly drained,C/D,100,83,mutext.textcat=CropProd (MN),0.579,150,242,0,100
2799886,10/1/2024,I830A,0,None,100,Very poorly drained,Very poorly drained,D,100,86,mutext.textcat=CropProd (MN),0.31,150,167,0,100
2799887,10/1/2024,I640A,23,None,95,Poorly drained,Poorly drained,C/D,95,90,mutext.textcat=CropProd (MN),0.688,150,238,0,95
2799888,10/1/2024,I858A,114,None,15,Moderately well drained,Moderately well drained,C,15,89,mutext.textcat=CropProd (MN),0.619,150,240,0,15
2799889,10/1/2024,I804A,95,None,5,Moderately well drained,Moderately well drained,A,5,60,mutext.textcat=CropProd (MN),0.409,80,89,1,5
2799890,10/1/2024,I745A,23,None,95,Poorly drained,Poorly drained,C/D,95,70,mutext.textcat=CropProd (MN),0.393,150,225,0,95
2799891,10/1/2024,I693A,95,None,8,Moderately well drained,Moderately well drained,C,8,89,mutext.textcat=CropProd (MN),0.45,150,250,0,8
2799892,10/1/2024,I704A,76,None,10,Somewhat poorly drained,Somewhat poorly drained,C,10,89,mutext.textcat=CropProd (MN),0.529,150,236,0,10
2799893,10/1/2024,I763A,114,None,15,Moderately well drained,Moderately well drained,C,15,70,mutext.textcat=CropProd (MN),0.582,150,172,0,15
2799894,10/1/2024,I765A,95,None,10,Moderately well drained,Moderately well drained,B,10,75,mutext.textcat=CropProd (MN),0.6,150,191,0,10
2799895,10/1/2024,I813A,75,None,5,Moderately well drained,Moderately well drained,A,5,77,mutext.textcat=CropProd (MN),0.452,150,193,0,5
2799896,10/1/2024,I852A,23,None,98,Poorly drained,Poorly drained,C/D,98,94,mutext.textcat=CropProd (MN),0.69,150,257,0,98
2799898,10/1/2024,I705A,23,None,100,Poorly drained,Poorly drained,C/D,100,92,mutext.textcat=CropProd (MN),0.578,89,166,0,100
2799899,10/1/2024,I55A,15,None,90,Poorly drained,Poorly drained,A/D,90,54,mutext.textcat=CropProd (MN),0.346,150,141,1,90
2799900,10/1/2024,I785A,15,None,60,Poorly drained,Poorly drained,A/D,60,55,mutext.textcat=CropProd (MN),0.344,150,152,0,60
2799901,10/1/2024,I824A,95,None,5,Moderately well drained,Moderately well drained,A,5,39,mutext.textcat=CropProd (MN),0.302,150,100,1,5
2799902,10/1/2024,I789A,114,None,5,Moderately well drained,Moderately well drained,B,5,51,mutext.textcat=CropProd (MN),0.401,150,128,1,5
2799903,10/1/2024,I850A,15,None,94,Poorly drained,Poorly drained,C/D,94,74,mutext.textcat=CropProd (MN),0.606,150,188,0,94
2799904,10/1/2024,I647A,76,None,20,Somewhat poorly drained,Somewhat poorly drained,C,20,89,mutext.textcat=CropProd (MN),0.63,150,234,0,20
2799905,10/1/2024,I833A,0,None,95,Very poorly drained,Very poorly drained,C/D,100,15,mutext.textcat=CropProd (MN),0.327,150,233,0,100
2903031,10/1/2024,I62A,23,None,95,Poorly drained,Poorly drained,B/D,95,40,mutext.textcat=CropProd (MN),0.214,150,96,1,95
3115172,10/1/2024,B57B,45,None,3,Moderately well drained,Somewhat poorly drained,C,5,92,mutext.textcat=CropProd (MN),0.714,150,280,0,5
3115173,10/1/2024,B57A,45,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,12,93,mutext.textcat=CropProd (MN),0.742,150,281,0,12
3115174,10/1/2024,B54A,10,None,9,Poorly drained,Poorly drained,C/D,84,82,mutext.textcat=CropProd (MN),0.68,150,270,0,84
3115175,10/1/2024,B56A,0,None,75,Very poorly drained,Very poorly drained,B/D,95,29,mutext.textcat=CropProd (MN),0.512,150,328,0,95
3314065,10/1/2024,B3B,10,None,5,Somewhat poorly drained,Poorly drained,D,25,55,mutext.textcat=CropProd (MN),0.455,150,161,0,25
3314066,10/1/2024,B172A,0,None,25,Poorly drained,Very poorly drained,D,85,41,mutext.textcat=CropProd (MN),0.438,150,169,0,85
3314067,10/1/2024,B630A,0,None,95,Very poorly drained,Very poorly drained,D,100,15,mutext.textcat=CropProd (MN),0.411,150,284,0,100
2943748,10/1/2024,A15A,0,None,8,Poorly drained,Poorly drained,C/D,65,77,mutext.textcat=CropProd (MN),0.479,150,236,0,65
2943749,10/1/2024,A19A,0,None,88,Very poorly drained,Very poorly drained,C/D,98,8,mutext.textcat=CropProd (MN),0.143,150,286,0,98
2943750,10/1/2024,A18A,0,None,85,Very poorly drained,Very poorly drained,C/D,97,55,mutext.textcat=CropProd (MN),0.13,150,275,0,97
2943751,10/1/2024,A17D,46,None,0,Moderately well drained,Somewhat poorly drained,D,5,58,mutext.textcat=CropProd (MN),0.394,150,225,0,5
2943752,10/1/2024,A17C,46,None,2,Moderately well drained,Somewhat poorly drained,D,10,77,mutext.textcat=CropProd (MN),0.453,150,224,0,10
2943753,10/1/2024,A17B,46,None,5,Moderately well drained,Somewhat poorly drained,D,15,81,mutext.textcat=CropProd (MN),0.462,150,224,0,15
2943754,10/1/2024,A16B,0,None,5,Somewhat poorly drained,Poorly drained,C/D,25,78,mutext.textcat=CropProd (MN),0.471,150,230,0,25
2943755,10/1/2024,B146A,0,None,35,Poorly drained,Very poorly drained,C/D,95,57,mutext.textcat=CropProd (MN),0.344,147,160,0,95
2943756,10/1/2024,B151A,0,None,20,Poorly drained,Poorly drained,C/D,65,68,mutext.textcat=CropProd (MN),0.444,150,171,0,65
2943757,10/1/2024,B42B,15,None,2,Moderately well drained,Somewhat poorly drained,C/D,12,81,mutext.textcat=CropProd (MN),0.402,150,168,0,12
2943758,10/1/2024,B42C,15,None,2,Moderately well drained,Somewhat poorly drained,C/D,5,77,mutext.textcat=CropProd (MN),0.393,150,168,0,5
2943759,10/1/2024,A22A,0,None,12,Poorly drained,Poorly drained,C/D,68,84,mutext.textcat=CropProd (MN),0.619,150,250,0,68
2943760,10/1/2024,A20B,46,None,0,Moderately well drained,Somewhat poorly drained,C,10,83,mutext.textcat=CropProd (MN),0.565,150,240,0,10
2943761,10/1/2024,A25A,0,None,15,Somewhat poorly drained,Poorly drained,C/D,40,87,mutext.textcat=CropProd (MN),0.61,150,244,0,40
2943762,10/1/2024,B50A,0,None,90,Very poorly drained,Very poorly drained,C/D,100,20,mutext.textcat=CropProd (MN),0.119,142,188,0,100
2943763,10/1/2024,B55A,0,None,20,Somewhat poorly drained,Very poorly drained,C/D,45,70,mutext.textcat=CropProd (MN),0.382,148,163,0,45
2943764,10/1/2024,B49B,15,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,12,71,mutext.textcat=CropProd (MN),0.41,143,161,0,12
2943765,10/1/2024,B43A,0,None,90,Very poorly drained,Very poorly drained,C/D,100,15,mutext.textcat=CropProd (MN),0.146,150,300,0,100
2943766,10/1/2024,B51A,0,None,100,Poorly drained,Very poorly drained,B/D,100,40,mutext.textcat=CropProd (MN),0.371,150,235,0,100
2943767,10/1/2024,B60B,46,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,62,mutext.textcat=CropProd (MN),0.478,150,182,0,10
